"row","gene_id","percent_GC","length"
"23980","ENSG00000124253",48.32,7041
"23981","ENSG00000274625",55.24,142
"23982","ENSG00000222630",49.17,300
"23983","ENSG00000275793",62.54,6104
"23984","ENSG00000275362",55.31,319
"23985","ENSG00000278110",63.51,1950
"23986","ENSG00000286175",78.54,698
"23987","ENSG00000273907",62.93,1960
"23988","ENSG00000273643",61.47,3594
"23989","ENSG00000272829",60.59,882
"23990","ENSG00000291240",57.01,24325
"23991","ENSG00000283872",54.23,283
"23992","ENSG00000284104",49,12063
"23993","ENSG00000099960",62.43,4122
"23994","ENSG00000231643",56.27,294
"23995","ENSG00000117697",39.75,65629
"23996","ENSG00000282544",48.45,2835
"23997","ENSG00000282545",42.21,878
"23998","ENSG00000213397",58.62,47848
"23999","ENSG00000282060",35.95,152
"24000","ENSG00000282072",49.58,711
"24001","ENSG00000282660",37.3,125
"24002","ENSG00000282004",56.28,2181
"24003","ENSG00000278186",53.01,10369
"24004","ENSG00000282503",37.68,3354
"24005","ENSG00000282169",34.15,204
"24006","ENSG00000282130",50.62,1680
"24007","ENSG00000224448",53.42,525
"24008","ENSG00000227297",49.93,1505
"24009","ENSG00000281925",42.94,1464
"24010","ENSG00000282105",50.37,408
"24011","ENSG00000282444",51.19,7737
"24012","ENSG00000282198",63.54,287
"24013","ENSG00000282023",33.65,207
"24014","ENSG00000124256",52.63,16730
"24015","ENSG00000282118",37.1,123
"24016","ENSG00000282277",42.58,14889
"24017","ENSG00000276439",52.92,290
"24018","ENSG00000275917",44.13,32325
"24019","ENSG00000160870",41.43,30160
"24020","ENSG00000252747",46.15,77
"24021","ENSG00000257752",43.24,702
"24022","ENSG00000158113",50.5,35733
"24023","ENSG00000283716",46.61,2110
"24024","ENSG00000272578",49.83,57426
"24025","ENSG00000284089",49.43,9009
"24026","ENSG00000159496",55.37,11040
"24027","ENSG00000249504",53.61,2297
"24028","ENSG00000249158",39.64,144164
"24029","ENSG00000171453",45.68,52717
"24030","ENSG00000284039",48.66,14157
"24031","ENSG00000105516",58.35,7349
"24032","ENSG00000070495",48.83,13967
"24033","ENSG00000283860",49.16,12350
"24034","ENSG00000284580",48.37,13969
"24035","ENSG00000283962",47.07,73798
"24036","ENSG00000277419",44.86,106
"24037","ENSG00000274734",39.33,60179
"24038","ENSG00000284504",48.09,14528
"24039","ENSG00000235083",34.64,406
"24040","ENSG00000162669",37.16,144090
"24041","ENSG00000284417",48.89,3959
"24042","ENSG00000284457",48.06,10916
"24043","ENSG00000199357",39.18,96
"24044","ENSG00000283084",51.01,197
"24045","ENSG00000261511",49.28,68
"24046","ENSG00000256533",47.45,1059
"24047","ENSG00000273839",54.26,257
"24048","ENSG00000276367",45.11,132
"24049","ENSG00000277980",43.62,93
"24050","ENSG00000260445",38.89,53
"24051","ENSG00000141452",45.1,28326
"24052","ENSG00000255982",51.65,725
"24053","ENSG00000275568",37.87,24809
"24054","ENSG00000270204",49.61,507
"24055","ENSG00000260524",47.25,90
"24056","ENSG00000283723",48.35,14529
"24057","ENSG00000238724",40.38,103
"24058","ENSG00000137634",39.27,25195
"24059","ENSG00000176402",42.56,6354
"24060","ENSG00000204671",49.2,2192
"24061","ENSG00000280144",40.33,304
"24062","ENSG00000174469",37.52,2304996
"24063","ENSG00000063180",53.77,8241
"24064","ENSG00000176383",58.88,5271
"24065","ENSG00000149679",59.63,18651
"24066","ENSG00000251664",39.53,137045
"24067","ENSG00000256674",45.42,1439
"24068","ENSG00000272075",55.12,302
"24069","ENSG00000255163",41.07,279
"24070","ENSG00000149573",38.82,11120
"24071","ENSG00000130066",43.78,3037
"24072","ENSG00000256861",45.35,58644
"24073","ENSG00000214760",41.95,850
"24074","ENSG00000257097",43.02,5315
"24075","ENSG00000289634",64.58,1069
"24076","ENSG00000270411",46.77,324
"24077","ENSG00000124237",46.81,10248
"24078","ENSG00000225185",48.58,491
"24079","ENSG00000212443",39.36,248
"24080","ENSG00000105518",54.21,3742
"24081","ENSG00000166130",40.95,31708
"24082","ENSG00000169180",43.81,113989
"24083","ENSG00000124227",49.37,12527
"24084","ENSG00000280032",43.69,2224
"24085","ENSG00000254992",61.69,294
"24086","ENSG00000101017",49.2,11592
"24087","ENSG00000110195",50.62,6765
"24088","ENSG00000214107",47.47,8325
"24089","ENSG00000173868",56.75,7421
"24090","ENSG00000144959",41.72,80969
"24091","ENSG00000171054",45.95,926
"24092","ENSG00000171478",48.72,1994
"24093","ENSG00000139194",51.28,13153
"24094","ENSG00000239389",39.36,130223
"24095","ENSG00000274965",43.97,160216
"24096","ENSG00000130052",50.28,78176
"24097","ENSG00000182896",59.61,2096
"24098","ENSG00000284105",48.99,3963
"24099","ENSG00000283961",48.04,10985
"24100","ENSG00000200345",39.25,106
"24101","ENSG00000283719",48.26,13868
"24102","ENSG00000139182",51.75,29247
"24103","ENSG00000171798",59.37,66193
"24104","ENSG00000187792",50.13,12430
"24105","ENSG00000198585",48.83,7159
"24106","ENSG00000103707",40,28127
"24107","ENSG00000128218",56.21,1682
"24108","ENSG00000181744",37.12,76896
"24109","ENSG00000169314",59.22,2873
"24110","ENSG00000109083",47.79,7164
"24111","ENSG00000225904",36.42,702
"24112","ENSG00000143641",45.94,224132
"24113","ENSG00000141458",44.65,80322
"24114","ENSG00000183401",54.91,10260
"24115","ENSG00000198798",49.86,6838
"24116","ENSG00000243232",41.75,45877
"24117","ENSG00000144840",38.02,58055
"24118","ENSG00000215113",60.76,3855
"24119","ENSG00000274127",41.29,154
"24120","ENSG00000274118",37.86,102
"24121","ENSG00000288381",48.28,25551
"24122","ENSG00000236795",37.62,16675
"24123","ENSG00000226857",40.48,414
"24124","ENSG00000232391",48.03,228
"24125","ENSG00000229957",48.45,2833
"24126","ENSG00000221442",28.57,104
"24127","ENSG00000230190",36.57,1432
"24128","ENSG00000273555",64.06,63
"24129","ENSG00000147174",44.69,35146
"24130","ENSG00000124159",51.04,15084
"24131","ENSG00000270634",45.39,281
"24132","ENSG00000182944",44.02,32516
"24133","ENSG00000207318",42.59,107
"24134","ENSG00000251936",47.47,98
"24135","ENSG00000242266",52.2,294
"24136","ENSG00000199370",48.37,214
"24137","ENSG00000243374",51.3,268
"24138","ENSG00000270218",38.37,588
"24139","ENSG00000274133",68.87,513
"24140","ENSG00000186198",47.76,8010
"24141","ENSG00000087053",36.51,103549
"24142","ENSG00000218586",36.94,4485
"24143","ENSG00000010932",40.91,37507
"24144","ENSG00000237210",49.41,1434
"24145","ENSG00000230564",39.06,447
"24146","ENSG00000230936",65.27,2642
"24147","ENSG00000284150",48.29,13828
"24148","ENSG00000230882",68.35,3494
"24149","ENSG00000251798",41.35,103
"24150","ENSG00000224273",40.79,23753
"24151","ENSG00000213549",46.93,374
"24152","ENSG00000177679",52.93,85392
"24153","ENSG00000103710",52.14,23353
"24154","ENSG00000166160",52.91,13530
"24155","ENSG00000171815",39.96,7972
"24156","ENSG00000275038",55.95,3797
"24157","ENSG00000164438",66.6,2891
"24158","ENSG00000242992",47.56,552
"24159","ENSG00000244232",52.98,301
"24160","ENSG00000239483",42.38,360
"24161","ENSG00000243022",52.96,726
"24162","ENSG00000242062",50.84,896
"24163","ENSG00000250796",53.6,402
"24164","ENSG00000259258",42.7,266
"24165","ENSG00000279507",44.3,227
"24166","ENSG00000213393",56.25,287
"24167","ENSG00000265740",46.96,295
"24168","ENSG00000090470",45.71,16429
"24169","ENSG00000254256",50.17,2098
"24170","ENSG00000163635",41.12,140307
"24171","ENSG00000284053",51.36,5464
"24172","ENSG00000170027",44.52,32192
"24173","ENSG00000206909",53.33,134
"24174","ENSG00000254012",54.63,312
"24175","ENSG00000264249",31.43,104
"24176","ENSG00000283794",41.85,4630
"24177","ENSG00000156427",54.87,37979
"24178","ENSG00000213548",49.42,345
"24179","ENSG00000146700",52.75,20363
"24180","ENSG00000293125",44.33,5537
"24181","ENSG00000267978",58.22,5806
"24182","ENSG00000107831",60.21,10262
"24183","ENSG00000173928",53.85,2285
"24184","ENSG00000166855",40,37123
"24185","ENSG00000225396",59.29,785
"24186","ENSG00000168269",53.96,3837
"24187","ENSG00000187266",57.06,7135
"24188","ENSG00000123165",48.68,1441
"24189","ENSG00000215115",60.87,3914
"24190","ENSG00000188372",50.47,44553
"24191","ENSG00000010072",41.57,17919
"24192","ENSG00000137207",52.41,5153
"24193","ENSG00000253219",55.21,1276
"24194","ENSG00000249601",45.06,7562
"24195","ENSG00000184033",65.77,1673
"24196","ENSG00000145936",49.37,14963
"24197","ENSG00000199366",43.4,105
"24198","ENSG00000154065",44.28,63985
"24199","ENSG00000239672",46.38,8869
"24200","ENSG00000126890",64.74,1607
"24201","ENSG00000196839",50.13,67356
"24202","ENSG00000254678",58.8,300
"24203","ENSG00000285770",50,1335
"24204","ENSG00000255572",41.57,22395
"24205","ENSG00000168092",43.37,32610
"24206","ENSG00000256480",38.06,3554
"24207","ENSG00000258012",44.52,1194
"24208","ENSG00000257195",46.66,927
"24209","ENSG00000279551",37.97,1395
"24210","ENSG00000258052",39.29,53694
"24211","ENSG00000126016",41.97,66328
"24212","ENSG00000135766",39.6,58536
"24213","ENSG00000166268",39.67,133870
"24214","ENSG00000122386",58.51,7957
"24215","ENSG00000043462",44.62,51582
"24216","ENSG00000267752",51.41,495
"24217","ENSG00000264845",61.24,484
"24218","ENSG00000264714",62.21,2317
"24219","ENSG00000151892",44.04,219878
"24220","ENSG00000233980",51.84,896
"24221","ENSG00000214960",36.76,414979
"24222","ENSG00000293180",49.53,1907
"24223","ENSG00000256616",50.14,1449
"24224","ENSG00000267733",40.83,9591
"24225","ENSG00000263606",40.3,984
"24226","ENSG00000293203",39.95,1263
"24227","ENSG00000266405",39.44,534
"24228","ENSG00000265766",43,1099
"24229","ENSG00000267669",50.53,1236
"24230","ENSG00000293275",41.79,3421
"24231","ENSG00000275553",64.37,1217
"24232","ENSG00000293284",64.37,1217
"24233","ENSG00000238054",34.81,19066
"24234","ENSG00000235552",46.71,866
"24235","ENSG00000293300",46.99,878
"24236","ENSG00000265158",54,1536
"24237","ENSG00000168243",48.07,103069
"24238","ENSG00000224367",44.18,72604
"24239","ENSG00000205517",50.51,34987
"24240","ENSG00000138615",49.96,16713
"24241","ENSG00000149591",56.95,8094
"24242","ENSG00000257267",38.69,16712
"24243","ENSG00000283954",48.43,14331
"24244","ENSG00000241669",35.48,15723
"24245","ENSG00000134755",37.13,44055
"24246","ENSG00000281453",32.75,1370
"24247","ENSG00000141052",41.77,103059
"24248","ENSG00000237469",58.8,2113
"24249","ENSG00000227613",40.25,963
"24250","ENSG00000169064",36.21,168031
"24251","ENSG00000116183",39.35,382430
"24252","ENSG00000224683",45.48,320
"24253","ENSG00000257241",43.78,538
"24254","ENSG00000287132",35.39,3316
"24255","ENSG00000171243",38.75,69099
"24256","ENSG00000279530",35.89,2732
"24257","ENSG00000279268",53.98,225
"24258","ENSG00000201709",37.38,106
"24259","ENSG00000277401",38.9,122344
"24260","ENSG00000135643",39.68,68002
"24261","ENSG00000206903",43.51,130
"24262","ENSG00000268350",46.56,69070
"24263","ENSG00000265673",80,69
"24264","ENSG00000254585",61.17,4318
"24265","ENSG00000182636",52.15,1905
"24266","ENSG00000206616",40.19,106
"24267","ENSG00000137819",46.87,108868
"24268","ENSG00000205858",38.88,54743
"24269","ENSG00000166816",62.41,4920
"24270","ENSG00000222405",38.57,139
"24271","ENSG00000175899",37.18,48565
"24272","ENSG00000224280",57.86,2975
"24273","ENSG00000272361",39.4,598
"24274","ENSG00000234432",64.69,2650
"24275","ENSG00000230733",58.21,4007
"24276","ENSG00000207973",62.63,98
"24277","ENSG00000075624",56.77,37493
"24278","ENSG00000200176",52.73,164
"24279","ENSG00000173269",55.09,33941
"24280","ENSG00000259645",49.37,957
"24281","ENSG00000207395",43.75,111
"24282","ENSG00000259191",55.57,654
"24283","ENSG00000124571",43.77,53704
"24284","ENSG00000137818",47.29,3391
"24285","ENSG00000231612",40.77,2746
"24286","ENSG00000271036",34.3,483
"24287","ENSG00000288615",44.76,1049
"24288","ENSG00000226868",43.8,9474
"24289","ENSG00000279401",33.69,2335
"24290","ENSG00000287450",59.42,137
"24291","ENSG00000237011",35.35,4183
"24292","ENSG00000170445",45.84,18502
"24293","ENSG00000154016",56.73,26355
"24294","ENSG00000059122",52.32,39277
"24295","ENSG00000281974",46.04,1198
"24296","ENSG00000173267",61.44,4659
"24297","ENSG00000066027",39.33,76443
"24298","ENSG00000280143",51.5,5325
"24299","ENSG00000070501",40.44,33354
"24300","ENSG00000167257",42.99,53829
"24301","ENSG00000284348",54.23,283
"24302","ENSG00000284136",47.11,73581
"24303","ENSG00000284249",49.16,12350
"24304","ENSG00000284100",48.43,14536
"24305","ENSG00000204279",34.42,6501
"24306","ENSG00000240089",39.26,8182
"24307","ENSG00000261011",42.04,8269
"24308","ENSG00000188100",49.88,4436
"24309","ENSG00000269791",44.94,9878
"24310","ENSG00000271573",58.16,293
"24311","ENSG00000207119",45.93,208
"24312","ENSG00000259215",45.75,3284
"24313","ENSG00000200253",39.42,103
"24314","ENSG00000122376",40.46,97304
"24315","ENSG00000137807",39.36,34181
"24316","ENSG00000284307",48.93,15680
"24317","ENSG00000181038",47.85,7106
"24318","ENSG00000226905",42.95,481
"24319","ENSG00000237280",42.61,1569
"24320","ENSG00000283942",41.85,4630
"24321","ENSG00000273946",56.23,328
"24322","ENSG00000197177",59.78,43751
"24323","ENSG00000121988",38.97,394302
"24324","ENSG00000293119",44.33,5537
"24325","ENSG00000236371",49.56,3284
"24326","ENSG00000238205",56.7,708
"24327","ENSG00000184911",44.18,71913
"24328","ENSG00000157335",57.16,14039
"24329","ENSG00000119927",39.93,65512
"24330","ENSG00000173728",44.83,37028
"24331","ENSG00000198003",52.68,15178
"24332","ENSG00000284119",48.89,3959
"24333","ENSG00000283986",47.9,10950
"24334","ENSG00000278119",48.88,13746
"24335","ENSG00000225811",32.86,97372
"24336","ENSG00000273093",27.95,532
"24337","ENSG00000185523",43.95,17508
"24338","ENSG00000276120",54.01,236
"24339","ENSG00000272101",51.65,272
"24340","ENSG00000275394",45.11,132
"24341","ENSG00000116711",36.1,160032
"24342","ENSG00000276886",43.48,16653
"24343","ENSG00000219470",60.77,881
"24344","ENSG00000252218",38.58,126
"24345","ENSG00000278003",51.72,289
"24346","ENSG00000274542",41.82,138642
"24347","ENSG00000170734",43.62,44338
"24348","ENSG00000214717",49.62,14562
"24349","ENSG00000181458",40.01,84825
"24350","ENSG00000277120",84.38,63
"24351","ENSG00000230542",39.58,2359
"24352","ENSG00000002586",47.38,50122
"24353","ENSG00000276847",44.86,106
"24354","ENSG00000276787",42.54,39229
"24355","ENSG00000207002",53.44,130
"24356","ENSG00000266383",48.45,96
"24357","ENSG00000240622",42.03,1103
"24358","ENSG00000272166",29.69,63
"24359","ENSG00000275227",44.2,180
"24360","ENSG00000283971",62.69,66
"24361","ENSG00000238225",59.21,227
"24362","ENSG00000272719",55.53,514
"24363","ENSG00000228974",51.12,312
"24364","ENSG00000011143",47.45,14164
"24365","ENSG00000075618",59.62,13839
"24366","ENSG00000226750",46.58,160
"24367","ENSG00000151092",37.55,71095
"24368","ENSG00000285665",44.48,660
"24369","ENSG00000231022",35.86,791
"24370","ENSG00000224436",44.73,236
"24371","ENSG00000234915",40.27,32218
"24372","ENSG00000227585",42.54,857
"24373","ENSG00000157060",38.47,53660
"24374","ENSG00000273538",42.42,131
"24375","ENSG00000277614",42.33,55439
"24376","ENSG00000172432",46.71,23948
"24377","ENSG00000166148",38.49,8442
"24378","ENSG00000196361",53.1,29720
"24379","ENSG00000174099",37.12,212787
"24380","ENSG00000277086",40.01,50059
"24381","ENSG00000252992",47.4,153
"24382","ENSG00000276505",49.38,323
"24383","ENSG00000237738",48.47,18029
"24384","ENSG00000283419",45.07,70
"24385","ENSG00000277262",39.81,102
"24386","ENSG00000275257",54.01,236
"24387","ENSG00000110274",47.97,98709
"24388","ENSG00000275746",54.03,51038
"24389","ENSG00000082014",56.14,39132
"24390","ENSG00000278470",45.71,104
"24391","ENSG00000277167",54.01,236
"24392","ENSG00000276132",43.75,111
"24393","ENSG00000276152",54.43,236
"24394","ENSG00000273660",54.01,236
"24395","ENSG00000275648",45.86,132
"24396","ENSG00000278115",52.92,290
"24397","ENSG00000276253",44.86,398
"24398","ENSG00000119913",43.72,21638
"24399","ENSG00000283729",48.45,14313
"24400","ENSG00000278118",52.92,290
"24401","ENSG00000226813",35.64,8262
"24402","ENSG00000275698",45.71,104
"24403","ENSG00000282540",40.47,17284
"24404","ENSG00000290433",37.87,18101
"24405","ENSG00000248136",38.51,521
"24406","ENSG00000282655",47.33,130
"24407","ENSG00000153820",38.19,201732
"24408","ENSG00000290447",37.94,11828
"24409","ENSG00000282417",42.97,83837
"24410","ENSG00000237213",45.92,452
"24411","ENSG00000290513",43,73124
"24412","ENSG00000213045",50.29,516
"24413","ENSG00000283688",55.84,76
"24414","ENSG00000267477",54.81,39458
"24415","ENSG00000230063",56.43,2131
"24416","ENSG00000276857",54.43,78
"24417","ENSG00000232934",42.18,29776
"24418","ENSG00000235467",48.26,633
"24419","ENSG00000123684",38.29,87306
"24420","ENSG00000161914",55.65,22412
"24421","ENSG00000282648",46.13,3400
"24422","ENSG00000290542",58.35,1149
"24423","ENSG00000278310",49.14,13356
"24424","ENSG00000124688",49.27,11401
"24425","ENSG00000234017",49.38,240
"24426","ENSG00000148516",36.04,211319
"24427","ENSG00000207317",47.52,100
"24428","ENSG00000185129",41.49,17842
"24429","ENSG00000290619",49.16,13399
"24430","ENSG00000172426",50.65,27564
"24431","ENSG00000104371",45.12,3166
"24432","ENSG00000182700",35.5,3455
"24433","ENSG00000120306",43.99,106896
"24434","ENSG00000272114",55.32,187
"24435","ENSG00000284472",54.23,283
"24436","ENSG00000283915",48.98,12015
"24437","ENSG00000230913",41.53,743
"24438","ENSG00000231102",53.13,13636
"24439","ENSG00000225338",48.72,467
"24440","ENSG00000096088",50.66,17398
"24441","ENSG00000224407",58.15,1581
"24442","ENSG00000232463",52.3,630
"24443","ENSG00000225171",46.1,461
"24444","ENSG00000078668",40.44,14313
"24445","ENSG00000235386",63.81,104
"24446","ENSG00000213690",49.41,509
"24447","ENSG00000229832",46.9,935
"24448","ENSG00000233934",38.92,166
"24449","ENSG00000237514",39.11,513
"24450","ENSG00000287856",39.51,164806
"24451","ENSG00000270540",40.25,1542
"24452","ENSG00000250011",40.42,615
"24453","ENSG00000232893",43.65,1314
"24454","ENSG00000229395",34.36,15787
"24455","ENSG00000213304",56.12,530
"24456","ENSG00000186889",39.28,11676
"24457","ENSG00000213303",46.97,395
"24458","ENSG00000203705",40.56,25002
"24459","ENSG00000130176",54.88,11556
"24460","ENSG00000250069",42.38,3024
"24461","ENSG00000269387",51.48,168
"24462","ENSG00000113068",40.78,58078
"24463","ENSG00000137218",54,16366
"24464","ENSG00000233550",41.63,650
"24465","ENSG00000223691",39.08,1977
"24466","ENSG00000234934",37.74,1806
"24467","ENSG00000129467",54.43,16744
"24468","ENSG00000203387",51.55,1095
"24469","ENSG00000283778",47.06,73727
"24470","ENSG00000283708",48.07,14520
"24471","ENSG00000231546",51.87,1231
"24472","ENSG00000124593",54.39,9792
"24473","ENSG00000284248",49.1,12348
"24474","ENSG00000284145",48.35,14530
"24475","ENSG00000278224",55.24,6670
"24476","ENSG00000135164",35.79,43928
"24477","ENSG00000271412",56.91,375
"24478","ENSG00000258864",39.75,40369
"24479","ENSG00000279586",48.85,916
"24480","ENSG00000283307",39.09,902
"24481","ENSG00000272676",47.33,299
"24482","ENSG00000196141",40.19,176383
"24483","ENSG00000273255",37.36,545
"24484","ENSG00000183908",48.15,9970
"24485","ENSG00000153037",41.89,37183
"24486","ENSG00000283870",48.55,15011
