"gene_id","control_mean"
"ENSG00000256987","ENSG00000256987",3.6
"ENSG00000256988","ENSG00000256988",52.1333333333333
"ENSG00000256994","ENSG00000256994",0
"ENSG00000256995","ENSG00000256995",20.2
"ENSG00000257000","ENSG00000257000",1.63333333333333
"ENSG00000257002","ENSG00000257002",3.7
"ENSG00000257004","ENSG00000257004",0.0666666666666667
"ENSG00000257005","ENSG00000257005",2.26666666666667
"ENSG00000257008","ENSG00000257008",5.83333333333333
"ENSG00000257009","ENSG00000257009",1.1
"ENSG00000257012","ENSG00000257012",0.0666666666666667
"ENSG00000257016","ENSG00000257016",0.833333333333333
"ENSG00000257017","ENSG00000257017",65.5666666666667
"ENSG00000257021","ENSG00000257021",0
"ENSG00000257022","ENSG00000257022",0.466666666666667
"ENSG00000257023","ENSG00000257023",2.43333333333333
"ENSG00000257025","ENSG00000257025",3.96666666666667
"ENSG00000257027","ENSG00000257027",67.1
"ENSG00000257035","ENSG00000257035",0.1
"ENSG00000257037","ENSG00000257037",1.46666666666667
"ENSG00000257038","ENSG00000257038",6.66666666666667
"ENSG00000257042","ENSG00000257042",1.23333333333333
"ENSG00000257043","ENSG00000257043",0.666666666666667
"ENSG00000257045","ENSG00000257045",7.16666666666667
"ENSG00000257046","ENSG00000257046",0.0666666666666667
"ENSG00000257048","ENSG00000257048",0.166666666666667
"ENSG00000257052","ENSG00000257052",3.73333333333333
"ENSG00000257056","ENSG00000257056",66.6666666666667
"ENSG00000257057","ENSG00000257057",3.06666666666667
"ENSG00000257058","ENSG00000257058",0.166666666666667
"ENSG00000257060","ENSG00000257060",51.7666666666667
"ENSG00000257062","ENSG00000257062",0
"ENSG00000257065","ENSG00000257065",0.2
"ENSG00000257067","ENSG00000257067",1.66666666666667
"ENSG00000257069","ENSG00000257069",23.1
"ENSG00000257070","ENSG00000257070",1.1
"ENSG00000257074","ENSG00000257074",0.333333333333333
"ENSG00000257075","ENSG00000257075",0
"ENSG00000257078","ENSG00000257078",0.666666666666667
"ENSG00000257083","ENSG00000257083",3.43333333333333
"ENSG00000257084","ENSG00000257084",0
"ENSG00000257086","ENSG00000257086",7.36666666666667
"ENSG00000257087","ENSG00000257087",0
"ENSG00000257093","ENSG00000257093",2986.56666666667
"ENSG00000257094","ENSG00000257094",0.9
"ENSG00000257095","ENSG00000257095",2.06666666666667
"ENSG00000257096","ENSG00000257096",1.43333333333333
"ENSG00000257097","ENSG00000257097",40.3
"ENSG00000257101","ENSG00000257101",0.1
"ENSG00000257103","ENSG00000257103",1432.96666666667
"ENSG00000257105","ENSG00000257105",0.466666666666667
"ENSG00000257108","ENSG00000257108",8.43333333333333
"ENSG00000257109","ENSG00000257109",0.1
"ENSG00000257113","ENSG00000257113",1.46666666666667
"ENSG00000257114","ENSG00000257114",0.566666666666667
"ENSG00000257115","ENSG00000257115",0.333333333333333
"ENSG00000257119","ENSG00000257119",0.0666666666666667
"ENSG00000257120","ENSG00000257120",5.33333333333333
"ENSG00000257121","ENSG00000257121",1.76666666666667
"ENSG00000257122","ENSG00000257122",206.633333333333
"ENSG00000257124","ENSG00000257124",0.0333333333333333
"ENSG00000257125","ENSG00000257125",0
"ENSG00000257126","ENSG00000257126",69.1666666666667
"ENSG00000257127","ENSG00000257127",0.2
"ENSG00000257128","ENSG00000257128",0.366666666666667
"ENSG00000257129","ENSG00000257129",0
"ENSG00000257135","ENSG00000257135",41.3333333333333
"ENSG00000257137","ENSG00000257137",0.333333333333333
"ENSG00000257138","ENSG00000257138",1.86666666666667
"ENSG00000257139","ENSG00000257139",32.2
"ENSG00000257142","ENSG00000257142",0
"ENSG00000257146","ENSG00000257146",0.9
"ENSG00000257150","ENSG00000257150",10.5666666666667
"ENSG00000257155","ENSG00000257155",0
"ENSG00000257157","ENSG00000257157",0
"ENSG00000257159","ENSG00000257159",0.4
"ENSG00000257162","ENSG00000257162",0
"ENSG00000257164","ENSG00000257164",0.0333333333333333
"ENSG00000257165","ENSG00000257165",0.133333333333333
"ENSG00000257167","ENSG00000257167",28.4
"ENSG00000257169","ENSG00000257169",15.7666666666667
"ENSG00000257171","ENSG00000257171",0.1
"ENSG00000257173","ENSG00000257173",0
"ENSG00000257175","ENSG00000257175",0.433333333333333
"ENSG00000257176","ENSG00000257176",141.366666666667
"ENSG00000257178","ENSG00000257178",0.4
"ENSG00000257179","ENSG00000257179",0.1
"ENSG00000257180","ENSG00000257180",12.0333333333333
"ENSG00000257181","ENSG00000257181",27.6666666666667
"ENSG00000257183","ENSG00000257183",0.6
"ENSG00000257184","ENSG00000257184",0.0333333333333333
"ENSG00000257185","ENSG00000257185",10.4
"ENSG00000257191","ENSG00000257191",11.8666666666667
"ENSG00000257193","ENSG00000257193",0
"ENSG00000257194","ENSG00000257194",3.56666666666667
"ENSG00000257195","ENSG00000257195",21.7
"ENSG00000257198","ENSG00000257198",7.6
"ENSG00000257199","ENSG00000257199",0.166666666666667
"ENSG00000257202","ENSG00000257202",0.333333333333333
"ENSG00000257207","ENSG00000257207",0.6
"ENSG00000257210","ENSG00000257210",0.366666666666667
"ENSG00000257218","ENSG00000257218",788.533333333333
"ENSG00000257219","ENSG00000257219",0.866666666666667
"ENSG00000257220","ENSG00000257220",7.53333333333333
"ENSG00000257221","ENSG00000257221",37.3
"ENSG00000257222","ENSG00000257222",0.3
"ENSG00000257224","ENSG00000257224",0
"ENSG00000257225","ENSG00000257225",31.5666666666667
"ENSG00000257226","ENSG00000257226",2.2
"ENSG00000257228","ENSG00000257228",3.93333333333333
"ENSG00000257230","ENSG00000257230",0.433333333333333
"ENSG00000257231","ENSG00000257231",0.233333333333333
"ENSG00000257235","ENSG00000257235",0
"ENSG00000257237","ENSG00000257237",0.233333333333333
"ENSG00000257239","ENSG00000257239",1.43333333333333
"ENSG00000257241","ENSG00000257241",0.733333333333333
"ENSG00000257242","ENSG00000257242",5.5
"ENSG00000257243","ENSG00000257243",9.5
"ENSG00000257246","ENSG00000257246",38.6666666666667
"ENSG00000257252","ENSG00000257252",4.43333333333333
"ENSG00000257253","ENSG00000257253",1.26666666666667
"ENSG00000257254","ENSG00000257254",0.0333333333333333
"ENSG00000257256","ENSG00000257256",0.333333333333333
"ENSG00000257258","ENSG00000257258",5.4
"ENSG00000257259","ENSG00000257259",2
"ENSG00000257261","ENSG00000257261",41
"ENSG00000257262","ENSG00000257262",0
"ENSG00000257264","ENSG00000257264",1.63333333333333
"ENSG00000257265","ENSG00000257265",0
"ENSG00000257267","ENSG00000257267",793.033333333333
"ENSG00000257268","ENSG00000257268",0
"ENSG00000257270","ENSG00000257270",14.8
"ENSG00000257271","ENSG00000257271",7.33333333333333
"ENSG00000257272","ENSG00000257272",10.0333333333333
"ENSG00000257275","ENSG00000257275",0.1
"ENSG00000257277","ENSG00000257277",20.0333333333333
"ENSG00000257279","ENSG00000257279",63.5333333333333
"ENSG00000257281","ENSG00000257281",0.233333333333333
"ENSG00000257283","ENSG00000257283",7.83333333333333
"ENSG00000257284","ENSG00000257284",0.133333333333333
"ENSG00000257285","ENSG00000257285",38.1333333333333
"ENSG00000257286","ENSG00000257286",0
"ENSG00000257287","ENSG00000257287",1.1
"ENSG00000257288","ENSG00000257288",0.6
"ENSG00000257289","ENSG00000257289",3
"ENSG00000257292","ENSG00000257292",0
"ENSG00000257294","ENSG00000257294",0.466666666666667
"ENSG00000257296","ENSG00000257296",0
"ENSG00000257298","ENSG00000257298",54.0333333333333
"ENSG00000257300","ENSG00000257300",0
"ENSG00000257302","ENSG00000257302",11.9
"ENSG00000257303","ENSG00000257303",107.8
"ENSG00000257307","ENSG00000257307",12.6333333333333
"ENSG00000257308","ENSG00000257308",2.06666666666667
"ENSG00000257310","ENSG00000257310",3.63333333333333
"ENSG00000257315","ENSG00000257315",2758
"ENSG00000257316","ENSG00000257316",0.466666666666667
"ENSG00000257319","ENSG00000257319",2.86666666666667
"ENSG00000257322","ENSG00000257322",5.1
"ENSG00000257323","ENSG00000257323",0.0333333333333333
"ENSG00000257325","ENSG00000257325",2.4
"ENSG00000257327","ENSG00000257327",0.933333333333333
"ENSG00000257329","ENSG00000257329",0
"ENSG00000257331","ENSG00000257331",23.9333333333333
"ENSG00000257332","ENSG00000257332",0.3
"ENSG00000257335","ENSG00000257335",72.5
"ENSG00000257336","ENSG00000257336",0.166666666666667
"ENSG00000257337","ENSG00000257337",538.6
"ENSG00000257341","ENSG00000257341",8.36666666666667
"ENSG00000257342","ENSG00000257342",0
"ENSG00000257343","ENSG00000257343",0
"ENSG00000257345","ENSG00000257345",0.733333333333333
"ENSG00000257346","ENSG00000257346",0.5
"ENSG00000257350","ENSG00000257350",0.0666666666666667
"ENSG00000257354","ENSG00000257354",203.966666666667
"ENSG00000257355","ENSG00000257355",0.1
"ENSG00000257356","ENSG00000257356",0.0333333333333333
"ENSG00000257359","ENSG00000257359",2.5
"ENSG00000257360","ENSG00000257360",4.13333333333333
"ENSG00000257364","ENSG00000257364",1.53333333333333
"ENSG00000257365","ENSG00000257365",636.7
"ENSG00000257366","ENSG00000257366",2.6
"ENSG00000257368","ENSG00000257368",1.6
"ENSG00000257373","ENSG00000257373",0.0666666666666667
"ENSG00000257376","ENSG00000257376",12.0666666666667
"ENSG00000257378","ENSG00000257378",0.0333333333333333
"ENSG00000257379","ENSG00000257379",59.3
"ENSG00000257381","ENSG00000257381",0
"ENSG00000257384","ENSG00000257384",3.6
"ENSG00000257386","ENSG00000257386",47.9666666666667
"ENSG00000257389","ENSG00000257389",0
"ENSG00000257390","ENSG00000257390",17.5666666666667
"ENSG00000257391","ENSG00000257391",3.2
"ENSG00000257392","ENSG00000257392",0.0333333333333333
"ENSG00000257395","ENSG00000257395",0
"ENSG00000257398","ENSG00000257398",9.2
"ENSG00000257400","ENSG00000257400",1.03333333333333
"ENSG00000257402","ENSG00000257402",0
"ENSG00000257403","ENSG00000257403",0.333333333333333
"ENSG00000257404","ENSG00000257404",0
"ENSG00000257405","ENSG00000257405",0.0333333333333333
"ENSG00000257407","ENSG00000257407",0
"ENSG00000257408","ENSG00000257408",0.0333333333333333
"ENSG00000257410","ENSG00000257410",0
"ENSG00000257411","ENSG00000257411",1.6
"ENSG00000257414","ENSG00000257414",0
"ENSG00000257415","ENSG00000257415",0.166666666666667
"ENSG00000257426","ENSG00000257426",0
"ENSG00000257429","ENSG00000257429",0.933333333333333
"ENSG00000257431","ENSG00000257431",2.76666666666667
"ENSG00000257432","ENSG00000257432",0.266666666666667
"ENSG00000257433","ENSG00000257433",137.233333333333
"ENSG00000257434","ENSG00000257434",346.6
"ENSG00000257435","ENSG00000257435",0
"ENSG00000257438","ENSG00000257438",18
"ENSG00000257443","ENSG00000257443",0.433333333333333
"ENSG00000257444","ENSG00000257444",0.0333333333333333
"ENSG00000257446","ENSG00000257446",5.2
"ENSG00000257449","ENSG00000257449",0.1
"ENSG00000257452","ENSG00000257452",0.3
"ENSG00000257453","ENSG00000257453",0.466666666666667
"ENSG00000257454","ENSG00000257454",0
"ENSG00000257456","ENSG00000257456",0.5
"ENSG00000257458","ENSG00000257458",4.7
"ENSG00000257464","ENSG00000257464",1.63333333333333
"ENSG00000257465","ENSG00000257465",0
"ENSG00000257467","ENSG00000257467",40.1666666666667
"ENSG00000257470","ENSG00000257470",0.866666666666667
"ENSG00000257472","ENSG00000257472",10.1
"ENSG00000257474","ENSG00000257474",4.8
"ENSG00000257475","ENSG00000257475",0.833333333333333
"ENSG00000257476","ENSG00000257476",0
"ENSG00000257477","ENSG00000257477",0.5
"ENSG00000257480","ENSG00000257480",1.86666666666667
"ENSG00000257488","ENSG00000257488",0.0333333333333333
"ENSG00000257489","ENSG00000257489",13.5
"ENSG00000257493","ENSG00000257493",0
"ENSG00000257494","ENSG00000257494",4.73333333333333
"ENSG00000257495","ENSG00000257495",0.1
"ENSG00000257496","ENSG00000257496",0.433333333333333
"ENSG00000257497","ENSG00000257497",26.0333333333333
"ENSG00000257500","ENSG00000257500",0
"ENSG00000257501","ENSG00000257501",15.6666666666667
"ENSG00000257503","ENSG00000257503",0.0666666666666667
"ENSG00000257504","ENSG00000257504",0
"ENSG00000257506","ENSG00000257506",0
"ENSG00000257507","ENSG00000257507",1.16666666666667
"ENSG00000257509","ENSG00000257509",21.9
"ENSG00000257510","ENSG00000257510",0.166666666666667
"ENSG00000257511","ENSG00000257511",55.2666666666667
"ENSG00000257512","ENSG00000257512",1.93333333333333
"ENSG00000257513","ENSG00000257513",0.166666666666667
"ENSG00000257514","ENSG00000257514",0.133333333333333
"ENSG00000257515","ENSG00000257515",0.9
"ENSG00000257517","ENSG00000257517",0
"ENSG00000257519","ENSG00000257519",0.0333333333333333
"ENSG00000257520","ENSG00000257520",0
"ENSG00000257522","ENSG00000257522",91.0666666666667
"ENSG00000257523","ENSG00000257523",1
"ENSG00000257524","ENSG00000257524",228.166666666667
"ENSG00000257526","ENSG00000257526",0.333333333333333
"ENSG00000257527","ENSG00000257527",4.5
"ENSG00000257528","ENSG00000257528",8.56666666666667
"ENSG00000257529","ENSG00000257529",249.866666666667
"ENSG00000257530","ENSG00000257530",0
"ENSG00000257531","ENSG00000257531",1.7
"ENSG00000257534","ENSG00000257534",3
"ENSG00000257539","ENSG00000257539",1.23333333333333
"ENSG00000257541","ENSG00000257541",0
"ENSG00000257542","ENSG00000257542",0.4
"ENSG00000257543","ENSG00000257543",0.666666666666667
"ENSG00000257545","ENSG00000257545",47.4
"ENSG00000257548","ENSG00000257548",0.0666666666666667
"ENSG00000257550","ENSG00000257550",34.4
"ENSG00000257551","ENSG00000257551",1.43333333333333
"ENSG00000257553","ENSG00000257553",0
"ENSG00000257556","ENSG00000257556",31.1666666666667
"ENSG00000257557","ENSG00000257557",48.7333333333333
"ENSG00000257558","ENSG00000257558",0
"ENSG00000257563","ENSG00000257563",2.6
"ENSG00000257564","ENSG00000257564",0.366666666666667
"ENSG00000257568","ENSG00000257568",8.76666666666667
"ENSG00000257569","ENSG00000257569",0.0666666666666667
"ENSG00000257570","ENSG00000257570",0
"ENSG00000257572","ENSG00000257572",6.03333333333333
"ENSG00000257576","ENSG00000257576",15.2333333333333
"ENSG00000257579","ENSG00000257579",1.23333333333333
"ENSG00000257580","ENSG00000257580",0.666666666666667
"ENSG00000257582","ENSG00000257582",0.0666666666666667
"ENSG00000257585","ENSG00000257585",34.9
"ENSG00000257586","ENSG00000257586",0.0666666666666667
"ENSG00000257587","ENSG00000257587",0.0333333333333333
"ENSG00000257588","ENSG00000257588",0.3
"ENSG00000257591","ENSG00000257591",86.3
"ENSG00000257594","ENSG00000257594",128.533333333333
"ENSG00000257595","ENSG00000257595",0.0666666666666667
"ENSG00000257596","ENSG00000257596",17.6333333333333
"ENSG00000257599","ENSG00000257599",26.2333333333333
"ENSG00000257603","ENSG00000257603",0
"ENSG00000257604","ENSG00000257604",0
"ENSG00000257605","ENSG00000257605",8.13333333333333
"ENSG00000257607","ENSG00000257607",39.8333333333333
"ENSG00000257609","ENSG00000257609",1.43333333333333
"ENSG00000257611","ENSG00000257611",0.9
"ENSG00000257612","ENSG00000257612",2.8
"ENSG00000257614","ENSG00000257614",5.5
"ENSG00000257616","ENSG00000257616",0.0666666666666667
"ENSG00000257621","ENSG00000257621",981.533333333333
"ENSG00000257622","ENSG00000257622",0.2
"ENSG00000257624","ENSG00000257624",0.133333333333333
"ENSG00000257629","ENSG00000257629",0
"ENSG00000257634","ENSG00000257634",0.0333333333333333
"ENSG00000257635","ENSG00000257635",0
"ENSG00000257636","ENSG00000257636",1.03333333333333
"ENSG00000257639","ENSG00000257639",0.0333333333333333
"ENSG00000257642","ENSG00000257642",0
"ENSG00000257643","ENSG00000257643",1.93333333333333
"ENSG00000257644","ENSG00000257644",0
"ENSG00000257645","ENSG00000257645",0.1
"ENSG00000257647","ENSG00000257647",0
"ENSG00000257648","ENSG00000257648",0
"ENSG00000257649","ENSG00000257649",0.133333333333333
"ENSG00000257653","ENSG00000257653",0.933333333333333
"ENSG00000257654","ENSG00000257654",0.5
"ENSG00000257657","ENSG00000257657",33.3666666666667
"ENSG00000257658","ENSG00000257658",5.73333333333333
"ENSG00000257660","ENSG00000257660",1.4
"ENSG00000257662","ENSG00000257662",0
"ENSG00000257663","ENSG00000257663",67.2333333333333
"ENSG00000257664","ENSG00000257664",0.0333333333333333
"ENSG00000257666","ENSG00000257666",17.1
"ENSG00000257668","ENSG00000257668",0.1
"ENSG00000257671","ENSG00000257671",0.4
"ENSG00000257672","ENSG00000257672",0
"ENSG00000257674","ENSG00000257674",7.83333333333333
"ENSG00000257675","ENSG00000257675",0.366666666666667
"ENSG00000257677","ENSG00000257677",0.866666666666667
"ENSG00000257680","ENSG00000257680",109.7
"ENSG00000257681","ENSG00000257681",11.4666666666667
"ENSG00000257682","ENSG00000257682",0.5
"ENSG00000257683","ENSG00000257683",0
"ENSG00000257687","ENSG00000257687",0
"ENSG00000257691","ENSG00000257691",0.266666666666667
"ENSG00000257696","ENSG00000257696",1
"ENSG00000257698","ENSG00000257698",73.8666666666667
"ENSG00000257700","ENSG00000257700",0
"ENSG00000257702","ENSG00000257702",13.1333333333333
"ENSG00000257703","ENSG00000257703",12.5
"ENSG00000257704","ENSG00000257704",172.133333333333
"ENSG00000257711","ENSG00000257711",146.4
"ENSG00000257715","ENSG00000257715",2.23333333333333
"ENSG00000257718","ENSG00000257718",2.76666666666667
"ENSG00000257720","ENSG00000257720",16.7
"ENSG00000257721","ENSG00000257721",0
"ENSG00000257723","ENSG00000257723",4.83333333333333
"ENSG00000257725","ENSG00000257725",0.0333333333333333
"ENSG00000257726","ENSG00000257726",0.1
"ENSG00000257727","ENSG00000257727",363.033333333333
"ENSG00000257729","ENSG00000257729",0
"ENSG00000257730","ENSG00000257730",0
"ENSG00000257731","ENSG00000257731",0.0333333333333333
"ENSG00000257732","ENSG00000257732",0.533333333333333
"ENSG00000257735","ENSG00000257735",1.36666666666667
"ENSG00000257737","ENSG00000257737",0.166666666666667
"ENSG00000257738","ENSG00000257738",1.1
"ENSG00000257740","ENSG00000257740",7.43333333333333
"ENSG00000257741","ENSG00000257741",0.333333333333333
"ENSG00000257743","ENSG00000257743",21.2333333333333
"ENSG00000257746","ENSG00000257746",3.03333333333333
"ENSG00000257747","ENSG00000257747",3.13333333333333
"ENSG00000257748","ENSG00000257748",0
"ENSG00000257750","ENSG00000257750",0.0333333333333333
"ENSG00000257751","ENSG00000257751",0.0666666666666667
"ENSG00000257752","ENSG00000257752",13.8666666666667
"ENSG00000257754","ENSG00000257754",0.533333333333333
"ENSG00000257756","ENSG00000257756",0
"ENSG00000257757","ENSG00000257757",0.0333333333333333
"ENSG00000257758","ENSG00000257758",0.4
"ENSG00000257759","ENSG00000257759",1.56666666666667
"ENSG00000257761","ENSG00000257761",2.46666666666667
"ENSG00000257762","ENSG00000257762",0.333333333333333
"ENSG00000257763","ENSG00000257763",18.1
"ENSG00000257764","ENSG00000257764",1.06666666666667
"ENSG00000257766","ENSG00000257766",0.0333333333333333
"ENSG00000257767","ENSG00000257767",319.1
"ENSG00000257769","ENSG00000257769",1.9
"ENSG00000257771","ENSG00000257771",23
"ENSG00000257773","ENSG00000257773",3.56666666666667
"ENSG00000257777","ENSG00000257777",0.6
"ENSG00000257779","ENSG00000257779",0.0333333333333333
"ENSG00000257780","ENSG00000257780",0.0666666666666667
